gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	publishingOrgKey	decimalLatitude	decimalLongitude	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	dateIdentified	license	recordedBy	lastInterpreted	issue	sex	fertility_status	age	infant(ADDL)	safety	special_needs
1425141899	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_867	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.5606	2.6747	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_339	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.090Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	13.2	 --- 	RELATIVELY_DANGEROUS	[]
1425141898	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_863	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.1973	2.8461	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_335	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.089Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425141897	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_873	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.3403	2.7732	2013-01-13T00:00:00	13	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_345	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.090Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.4	 --- 	RELATIVELY_DANGEROUS	[]
1425141896	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_870	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.2976	2.8037	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_342	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.090Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.4	 --- 	RELATIVELY_DANGEROUS	[]
1425141895	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_869	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.1421	2.7711	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_341	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.090Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	5.9	 --- 	RELATIVELY_DANGEROUS	[]
1425141894	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_855	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9056	2.4775	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_327	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.089Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.9	INFANT	SAFE	[]
1425141893	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_883	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8545	2.5908	2013-01-13T00:00:00	13	1	2013	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_355	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.089Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	2.1	 --- 	SAFE	[]
1425141892	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_860	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8367	2.4077	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_332	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.089Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.3	INFANT	SAFE	['Newborn']
1425141891	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_862	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7712	2.568	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_334	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.090Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	3.5	 --- 	RELATIVELY_DANGEROUS	[]
1425141890	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_868	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6472	2.9154	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_340	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.091Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.5	INFANT	SAFE	['Newborn']
1425141889	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_871	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7374	2.7917	2013-01-13T00:00:00	13	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_343	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.085Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	5.9	 --- 	RELATIVELY_DANGEROUS	[]
1425141888	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_872	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.1643	2.7194	2013-01-13T00:00:00	13	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_344	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.085Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425141887	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_874	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.3528	2.7235	2013-01-13T00:00:00	13	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_346	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.084Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425141886	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_853	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6613	2.9174	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_325	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.084Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.4	 --- 	RELATIVELY_DANGEROUS	[]
1425141885	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_851	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.677	2.9333	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_323	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.085Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425141884	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_859	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8261	2.439	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_331	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.085Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	9.3	 --- 	RELATIVELY_DANGEROUS	[]
1425141883	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_854	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7389	2.971	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_326	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.083Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.5	INFANT	SAFE	['Newborn']
1425141882	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_827	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ourebia	Ourebia ourebi	SPECIES	Ourebia ourebi (Zimmermann, 1783)	Ourebia ourebi	Zimmermann	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9189	2.4936	2013-01-12T00:00:00	12	1	2013	2441135	2441135	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_299	1783-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.084Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425141881	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_856	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.5169	2.2162	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_328	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.084Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.3	 --- 	RELATIVELY_DANGEROUS	[]
1425141880	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_840	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7097	2.9976	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_312	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.084Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	13.2	 --- 	DANGEROUS	[]
1425141879	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_864	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6781	2.6198	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_336	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.087Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	1.4	 --- 	RELATIVELY_DANGEROUS	[]
1425141878	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_841	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.018	3.0167	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_313	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.087Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	RELATIVELY_DANGEROUS	['Newborn']
1425141877	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_857	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6645	2.6525	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_329	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.087Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.3	 --- 	RELATIVELY_DANGEROUS	[]
1425141876	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_836	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6104	2.8123	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_308	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.086Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	RELATIVELY_DANGEROUS	[]
1425141875	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_838	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9213	2.5007	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_310	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.086Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	RELATIVELY_DANGEROUS	[]
1425141874	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_850	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.5834	3.0076	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_322	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.087Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	SAFE	[]
1425141873	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_842	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.0109	3.0045	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_314	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.086Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	RELATIVELY_DANGEROUS	[]
1425141872	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_848	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7912	2.4852	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_320	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.085Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.6	INFANT	SAFE	[]
1425141871	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_858	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	SPECIES	Papio anubis (Lesson, 1827)	Papio anubis	 Lesson	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8292	2.4176	2013-01-12T00:00:00	12	1	2013	5707341	5707341	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_330	1827-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.086Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425141870	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_845	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.1006	2.8018	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_317	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.086Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.3	INFANT	RELATIVELY_DANGEROUS	['Newborn']
1425141869	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_830	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ourebia	Ourebia ourebi	SPECIES	Ourebia ourebi (Zimmermann, 1783)	Ourebia ourebi	Zimmermann	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.3638	2.8608	2013-01-12T00:00:00	12	1	2013	2441135	2441135	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_302	1783-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.081Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425141868	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_844	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9063	2.9621	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_316	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.082Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	13.2	 --- 	DANGEROUS	[]
1425141867	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_837	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	SPECIES	Panthera leo (Linnaeus, 1758)	Panthera leo	Linnaeus	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6662	2.915	2013-01-12T00:00:00	12	1	2013	5219404	5219404	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2013	SSEWPATR_2013_309	1758-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.082Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	14.1	 --- 	DANGEROUS	[]
