gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	taxonKey	speciesKey	basisOfRecord	institutionCode	identifiedBy	license	recordedBy	lastInterpreted	issue	sex	fertility_status	age	infant(ADDL)	safety	special_needs
1717253066	90088b00-13de-11de-b2e1-b8a03c50a862	2186	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5664	22.6605	8000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.338Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	13.3	 --- 	SAFE	---
1717253065	90088b00-13de-11de-b2e1-b8a03c50a862	2169	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.338Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	DANGEROUS	---
1717253064	90088b00-13de-11de-b2e1-b8a03c50a862	2167	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.2	INFANT	SAFE	---
1717253063	90088b00-13de-11de-b2e1-b8a03c50a862	2164	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.338Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	3.3	 --- 	DANGEROUS	---
1717253062	90088b00-13de-11de-b2e1-b8a03c50a862	2165	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.338Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	9.3	 --- 	SAFE	---
1717253061	90088b00-13de-11de-b2e1-b8a03c50a862	2166	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.7	INFANT	SAFE	---
1717253060	90088b00-13de-11de-b2e1-b8a03c50a862	2168	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	1.0	 --- 	RELATIVELY_DANGEROUS	---
1717253059	90088b00-13de-11de-b2e1-b8a03c50a862	2163	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.340Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	recently_given_birth	7.1	 --- 	DANGEROUS	---
1717253058	90088b00-13de-11de-b2e1-b8a03c50a862	2155	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4115	22.6666	8000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	7.3	 --- 	SAFE	---
1717253057	90088b00-13de-11de-b2e1-b8a03c50a862	2162	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.1	 --- 	SAFE	---
1717253056	90088b00-13de-11de-b2e1-b8a03c50a862	2154	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3648	22.6505	8000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.9	 --- 	SAFE	---
1717253054	90088b00-13de-11de-b2e1-b8a03c50a862	2160	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.1	 --- 	SAFE	---
1717253053	90088b00-13de-11de-b2e1-b8a03c50a862	2147	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	7.3	 --- 	DANGEROUS	---
1717253052	90088b00-13de-11de-b2e1-b8a03c50a862	2140	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora intumescens	SPECIES	Lecanora intumescens (Rebent.) Rabenh.	Lecanora intumescens (Rebent.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5979	22.5213	8000.0	2606852	2606852	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.2	INFANT	DANGEROUS	---
1717253051	90088b00-13de-11de-b2e1-b8a03c50a862	2145	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5051	22.6495	6000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.340Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	EXPECTANT	0.1	INFANT	RELATIVELY_DANGEROUS	---
1717253050	90088b00-13de-11de-b2e1-b8a03c50a862	2161	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora pulicaris	SPECIES	Lecanora pulicaris (Pers.) Ach.	Lecanora pulicaris (Pers.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606859	2606859	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.339Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	8.5	 --- 	DANGEROUS	---
1717253049	90088b00-13de-11de-b2e1-b8a03c50a862	2133	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4115	22.6666	8000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	9.3	 --- 	SAFE	---
1717253048	90088b00-13de-11de-b2e1-b8a03c50a862	2143	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora leptyrodes	SPECIES	Lecanora leptyrodes (Nyl.) Degel.	Lecanora leptyrodes (Nyl.) Degel.	Degelius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5664	22.6605	8000.0	8202199	8202199	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	13.3	 --- 	SAFE	---
1717253047	90088b00-13de-11de-b2e1-b8a03c50a862	765	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.335Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	4.9	 --- 	SAFE	---
1717253046	90088b00-13de-11de-b2e1-b8a03c50a862	2134	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5274	22.8412	8000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.9	 --- 	SAFE	---
1717253045	90088b00-13de-11de-b2e1-b8a03c50a862	2146	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5051	22.6495	6000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.335Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	ready_for_fertilization	9.7	 --- 	SAFE	---
1717253044	90088b00-13de-11de-b2e1-b8a03c50a862	2144	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora leptyrodes	SPECIES	Lecanora leptyrodes (Nyl.) Degel.	Lecanora leptyrodes (Nyl.) Degel.	Degelius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3739	22.575	5000.0	8202199	8202199	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.335Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.1	 --- 	SAFE	---
1717253043	90088b00-13de-11de-b2e1-b8a03c50a862	2148	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora polytropa	SPECIES	Lecanora polytropa (Ehrh.) Rabenh.	Lecanora polytropa (Hoffm.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	7248528	7248528	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.2	INFANT	SAFE	---
1717253042	90088b00-13de-11de-b2e1-b8a03c50a862	2139	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora intumescens	SPECIES	Lecanora intumescens (Rebent.) Rabenh.	Lecanora intumescens (Rebent.) Rabenh.	Rabenhorst	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5979	22.5213	8000.0	2606852	2606852	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	recently_given_birth	0.2	INFANT	DANGEROUS	---
1717253041	90088b00-13de-11de-b2e1-b8a03c50a862	2142	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora leptyrodes	SPECIES	Lecanora leptyrodes (Nyl.) Degel.	Lecanora leptyrodes (Nyl.) Degel.	Degelius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	8202199	8202199	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.335Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	4.9	 --- 	DANGEROUS	---
1717253040	90088b00-13de-11de-b2e1-b8a03c50a862	2123	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5664	22.6605	8000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	13.6	 --- 	RELATIVELY_DANGEROUS	---
1717253039	90088b00-13de-11de-b2e1-b8a03c50a862	2119	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	8.5	 --- 	RELATIVELY_DANGEROUS	---
1717253038	90088b00-13de-11de-b2e1-b8a03c50a862	2121	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	2.6	 --- 	SAFE	---
1717253037	90088b00-13de-11de-b2e1-b8a03c50a862	2118	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.338Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	RELATIVELY_DANGEROUS	---
1717253036	90088b00-13de-11de-b2e1-b8a03c50a862	2120	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.336Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	1.0	 --- 	RELATIVELY_DANGEROUS	---
1717253035	90088b00-13de-11de-b2e1-b8a03c50a862	2122	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	SAFE	---
1717253034	90088b00-13de-11de-b2e1-b8a03c50a862	2117	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.1	 --- 	SAFE	---
1717253033	90088b00-13de-11de-b2e1-b8a03c50a862	2116	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	3.3	 --- 	DANGEROUS	---
1717253032	90088b00-13de-11de-b2e1-b8a03c50a862	2109	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora expallens	SPECIES	Lecanora expallens Ach.	Lecanora expallens Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5274	22.8412	8000.0	2606848	2606848	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.9	 --- 	SAFE	---
1717253031	90088b00-13de-11de-b2e1-b8a03c50a862	2108	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora expallens	SPECIES	Lecanora expallens Ach.	Lecanora expallens Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4884	22.7345	8000.0	2606848	2606848	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	ready_for_fertilization	3.3	 --- 	SAFE	---
1717253030	90088b00-13de-11de-b2e1-b8a03c50a862	2115	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.337Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.9	 --- 	SAFE	---
1717253029	90088b00-13de-11de-b2e1-b8a03c50a862	2114	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora hagenii	SPECIES	Lecanora hagenii (Ach.) Ach.	Lecanora hagenii (Ach.) Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5051	22.6495	6000.0	2606913	2606913	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.247Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	RELATIVELY_DANGEROUS	---
1717253028	90088b00-13de-11de-b2e1-b8a03c50a862	2104	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora expallens	SPECIES	Lecanora expallens Ach.	Lecanora expallens Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4845	22.6993	8000.0	2606848	2606848	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.248Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.3	 --- 	RELATIVELY_DANGEROUS	---
1717253027	90088b00-13de-11de-b2e1-b8a03c50a862	2099	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora expallens	SPECIES	Lecanora expallens Ach.	Lecanora expallens Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.2967	22.4548	8000.0	2606848	2606848	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.247Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	RELATIVELY_DANGEROUS	---
1717253026	90088b00-13de-11de-b2e1-b8a03c50a862	2098	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora expallens	SPECIES	Lecanora expallens Ach.	Lecanora expallens Ach.	Acharius	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.2614	22.4502	8000.0	2606848	2606848	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.247Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	DANGEROUS	---
